,user_id,username,user_city,user_state,reviewed_hotel
4491,U004492,Julie E,Henderson,NV,['H001136']
4492,U004493,kcv50,Wichita,KS,['H001136']
4493,U004494,Columbus2000,Cape Town,SouthAfrica,['H000044']
4494,U004495,ACrumpler,Denton,Texas,['H000044']
4495,U004496,DoingItWrite,Ridgefield,Washington,['H000044']
4496,U004497,ShamusPI,Bronx,NewYork,['H000044']
4497,U004498,mrhandle,Chicago,Illinois,['H000044']
4498,U004499,peter h,Loughborough,UnitedKingdom,['H000044']
4499,U004500,Gracie138,Honolulu,Hawaii,['H000044']
4500,U004501,traveltheworld012,Rochester,Minnesota,['H000044']
4501,U004502,katrina w,Seattle,Washington,['H000044']
4502,U004503,nrl25,Traverse City,Michigan,['H000044']
4503,U004504,blondie8879,Norwalk,Connecticut,['H000044']
4504,U004505,marit l,Bergen,Norway,['H000044']
4505,U004506,Bob_6224,Seattle,Washington,['H000044']
4506,U004507,Mho T,Thousand Oaks,CA,['H001169']
4507,U004508,joholla72240,Carlsbad,California,['H000935']
4508,U004509,kkdogmom,Marysville,OH,['H000787']
4509,U004510,Islanders2006,Richmond,VA,['H000787']
4510,U004511,sdesaraju,Detroit,MI,['H000787']
4511,U004512,elaine p,Norwalk,OH,['H000787']
4512,U004513,JMD0423,Pittsburgh,PA,['H000787']
4513,U004514,dansimon41,Erie,PA,['H000893']
4514,U004515,rsbain61,Key West,FL,['H000893']
4515,U004516,Deborah R,Saint Augustine Beach,Florida,"['H000784', 'H000991']"
4516,U004517,anncast,Powder Springs,Georgia,['H000784']
4517,U004518,H2073QEkarenv,Pueblo,CO,['H000663']
4518,U004519,Doug B,El Dorado,KS,['H000663']
4519,U004520,Boogeyloo,Newport News,VA,['H000951']
4520,U004521,yk303705,Cleveland,Ohio,['H001007']
4521,U004522,Boggio,Santa Fe,NewMexico,['H001007']
4522,U004523,Caritajo,Aliso Viejo,California,['H001007']
4523,U004524,Tampa_Dude2,Tampa,Florida,['H001007']
4524,U004525,ees907,New York City,NewYork,['H001007']
4525,U004526,Celeste B,Miami,Florida,['H001007']
4526,U004527,Andre G,Atlanta,Georgia,['H001007']
4527,U004528,KeokiHangLoose,New York City,NewYork,['H001007']
4528,U004529,phil n,Atlanta,Georgia,['H001007']
4529,U004530,Hannah V,State College,Pennsylvania,['H001007']
4530,U004531,LHESNYC,New York City,NewYork,['H001007']
4531,U004532,kduder,Panama City,Florida,['H001007']
4532,U004533,swhite0913,Atlanta,Georgia,['H001007']
4533,U004534,Jennifer R,Raleigh,NorthCarolina,"['H001007', 'H000503', 'H000027']"
4534,U004535,Ben D,Winnipeg,Canada,['H001007']
4535,U004536,Hope S,Cincinnati,OH,['H000719']
4536,U004537,Cindy R,Louisville,KY,['H000719']
4537,U004538,Ruth L,Chicago,IL,['H000719']
4538,U004539,staterunmedia,Morehead,KY,['H000719']
4539,U004540,455sidneyw,Richmond,KY,['H000719']
4540,U004541,Wachter R,Lowell,AR,['H001198']
4541,U004542,joyce j,Salem,MO,['H001198']
4542,U004543,Gary K,Worthington,Indiana,['H000038']
4543,U004544,Tuck3440,Denton,TX,['H000913']
4544,U004545,scottv651,Batavia,IL,['H000117']
4545,U004546,brian963,Holly,MI,['H000117']
4546,U004547,chrismX6924CL,Fond du Lac,WI,['H000117']
4547,U004548,sunshine2016692,Minneapolis,MN,['H000117']
4548,U004549,742familytrip,Springfield,IL,['H000117']
4549,U004550,969lorik,Minneapolis,MN,['H000117']
4550,U004551,Amanda T,Amery,WI,['H000117']
4551,U004552,695jennin,Antioch,IL,['H000117']
4552,U004553,donnap735,Algonac,MI,['H000117']
4553,U004554,tyb2016,Sheboygan,WI,['H000117']
4554,U004555,Arachnophobian13,Wilkes-Barre,PA,['H000461']
4555,U004556,R B,Manns Harbor,NC,['H000777']
4556,U004557,768jbh,Canyon Lake,Texas,['H000253']
4557,U004558,MaryEllenM27,Kalispell,Montana,['H000782']
4558,U004559,d p,Prescott,Arizona,['H000782']
4559,U004560,barbarao946,Los Angeles,UnitedStates,['H000782']
4560,U004561,KalonaR,Fort Lauderdale,FL,['H001251']
4561,U004562,mark g,Tampa,FL,['H001251']
4562,U004563,jimandmar,Buffalo,NY,['H000935']
4563,U004564,traveldogz044,Pittsburgh,PA,['H000935']
4564,U004565,Megan R,Saint Cloud,Minnesota,['H000901']
4565,U004566,Sara R,Sacramento,CA,['H000058']
4566,U004567,Shawna H,Phoenix,AZ,['H000058']
4567,U004568,BethB1111,Wheaton,IL,['H001031']
4568,U004569,patrick w,Los Angeles,CA,['H001031']
4569,U004570,Pegge B,Brenham,TX,['H001031']
4570,U004571,Lailina E,Lafayette,CO,['H001031']
4571,U004572,Tameow,Mountain View,CA,['H001031']
4572,U004573,littleman73,Mission Viejo,California,['H000269']
4573,U004574,Travelophile_Banjara,San Diego,California,['H001022']
4574,U004575,65Karen1959,Cincinnati,OH,['H000567']
4575,U004576,opullara,Brooklyn,NY,['H000567']
4576,U004577,lydiaspurlock24,Memphis,TN,['H000567']
4577,U004578,Getmegoodfood,North East,PA,['H000567']
4578,U004579,Best W,Ashland,KY,['H000567']
4579,U004580,FrankWhite1958,Greensboro,NC,['H000567']
4580,U004581,Timothy F,Seattle,WA,['H000401']
4581,U004582,bryagha,Bellevue,WA,['H000295']
4582,U004583,ceugenem,Columbia,Pennsylvania,['H000307']
4583,U004584,takn123,Everett,WA,['H000947']
4584,U004585,LadyChal1973,Cedar Rapids,IA,['H000885']
4585,U004586,appliedpowers,Billings,MT,['H000885']
4586,U004587,April N,Jackson,WY,['H000885']
4587,U004588,Corinne S,Alameda,CA,['H000885']
4588,U004589,Ron D,Nuevo,CA,['H001062']
4589,U004590,mamapapa64,Sunset,SC,['H001062']
4590,U004591,GO_timbuktuorbeyond,Atlanta,GA,['H001062']
4591,U004592,Jim V,Roswell,GA,['H001062']
4592,U004593,Oppie-O,Perrysburg,OH,['H001062']
4593,U004594,Cpllagoski,Overland Park,KS,['H001183']
4594,U004595,lovetoeatout75,Manorville,NY,['H001130']
4595,U004596,TacoMan2014,Lagrange,GA,['H000301']
4596,U004597,K2284HOwilliamh,Batesville,MS,['H000301']
4597,U004598,Sonya W,Marion,AR,['H000301']
4598,U004599,BethAnnM2014,Phoenix,Arizona,['H000105']
4599,U004600,Zig15,Salt Lake City,UT,['H001220']
4600,U004601,RipleyLake,Whitefish,MT,['H000099']
4601,U004602,Stanley G,Orlando,UnitedStates,"['H000645', 'H000991']"
4602,U004603,Anthony T,Dublin,UnitedStates,['H000645']
4603,U004604,mrbill33000,Malabar,Florida,['H000645']
4604,U004605,Rhonda P,Adams Basin,NewYork,['H000645']
4605,U004606,TammyTravelsTheWorld,Hudson,Florida,['H000645']
4606,U004607,Steven K,Anderson,UnitedStates,"['H000645', 'H000244']"
4607,U004608,Malcolmhh50,Biggin Hill,England,['H000645']
4608,U004609,Peter M,Charlottetown Pei,Canada,['H000645']
4609,U004610,Dave D,Homer Glen,Illinois,"['H000645', 'H000338', 'H000983']"
4610,U004611,BONNIE76,The Villages,Florida,['H000645']
4611,U004612,Mary Curtis M,Tampa,UnitedStates,['H000645']
4612,U004613,davidsB5542RO,North Haven,Connecticut,['H000645']
4613,U004614,Kona93,Ogden,Utah,['H000645']
4614,U004615,Andrew B,Orlando,UnitedStates,"['H000645', 'H000440']"
4615,U004616,richardrG4463RA,St Augustine,Florida,['H000645']
4616,U004617,CamillaLejon,Linkping,Sweden,['H000645']
4617,U004618,dlmyvette,Miami,Florida,['H000645']
4618,U004619,HMSG,San Juan,PuertoRico,['H000645']
4619,U004620,Charlie W,Tyler,Texas,['H000645']
4620,U004621,A4629EQdavidw,San Diego,California,['H000645']
4621,U004622,peanutsNewYork,New Smyrna Beach,Florida,['H000645']
4622,U004623,blondeinbelize,Round Rock,Texas,['H000645']
4623,U004624,Vandorn R,Maryland,UnitedStates,['H000645']
4624,U004625,Carina D,Maricopa,Arizona,['H000645']
4625,U004626,howardtietjen,Jacksonville,Florida,['H000645']
4626,U004627,Ramon-33126,Miami,Florida,['H000645']
4627,U004628,Maria P J,chicago,UnitedStates,['H000645']
4628,U004629,240CindyT,Northampton,Massachusetts,['H000645']
4629,U004630,Gary D,Santa Rosa Beach,Florida,['H000645']
4630,U004631,M1045DDthomasd,Vero Beach,Florida,['H000645']
4631,U004632,dougchilton,Stuart,Florida,['H000645']
4632,U004633,Paul c,Saint Robert,Missouri,['H000645']
4633,U004634,neisie13,Baltimore,Maryland,['H000645']
4634,U004635,Dale G,Albany,NewYork,"['H000645', 'H000577']"
4635,U004636,P2016CJkarenr,Danbury,Connecticut,['H000645']
4636,U004637,Juan E,Longmeadow,UnitedStates,['H000645']
4637,U004638,Edward O,New Bern,NorthCarolina,['H000645']
4638,U004639,Ladyrose1,Sudbury,Canada,['H000645']
4639,U004640,Bucky_101,Pinellas Park,Florida,['H000645']
4640,U004641,tigtink,Watkins Glen,NewYork,['H000645']
4641,U004642,mandlroy,Clovis,California,['H000645']
4642,U004643,Denise A,Lady Lake,Florida,"['H000645', 'H001075']"
4643,U004644,RC0710,East Amherst,NewYork,['H000645']
4644,U004645,Frank d,Winston Salem,NorthCarolina,['H000645']
4645,U004646,TXBusinessTraveler,Ponder,Texas,['H000645']
4646,U004647,X3227QCjanetr,Ormond Beach,UnitedStates,['H000645']
4647,U004648,TravelMommy1,Chicago,Illinois,['H000645']
4648,U004649,Joel S,Orlando,Florida,['H000645']
4649,U004650,u0050565,Apple Valley,Minnesota,['H000645']
4650,U004651,DavidAlan2,Fairbanks,Alaska,['H000645']
4651,U004652,Harold S,High Wycombe,UnitedKingdom,['H000645']
4652,U004653,HSMom1112,Harrison,NewYork,['H000645']
4653,U004654,Dan B,Madison,Wisconsin,"['H000645', 'H000118']"
4654,U004655,Mark E,Rye,UnitedStates,"['H000645', 'H001272']"
4655,U004656,Kimberly T,Camden,UnitedStates,['H000645']
4656,U004657,karenkV1752DQ,Whiting,NewJersey,['H000645']
4657,U004658,Steven M,Monterey,UnitedStates,['H000645']
4658,U004659,Perry D,Placentia,UnitedStates,['H000645']
4659,U004660,talyah,Brooklyn,NewYork,['H000645']
4660,U004661,Shirley R,Saint Charles,UnitedStates,['H000645']
4661,U004662,melanier721,Albany,Georgia,['H000645']
4662,U004663,Robb H,Las Vegas,Nevada,['H000645']
4663,U004664,I4630BEjohnd,Boston,Massachusetts,['H000645']
4664,U004665,Wayne B,Miami,UnitedStates,['H000645']
4665,U004666,Linda E,Montgomery,Alabama,['H000645']
4666,U004667,RVTravellers,Ontario,Canada,['H000645']
4667,U004668,grant2003,Dothan,Alabama,['H000645']
4668,U004669,minneapolispat,Boston,Massachusetts,['H000645']
4669,U004670,mefuntravelgirl,Grand Rapids,Michigan,['H000645']
4670,U004671,AK0025,Toronto,Canada,['H000645']
4671,U004672,Shari H,Ada,Michigan,['H000645']
4672,U004673,Yvonne R,Daytona Beach,UnitedStates,['H000645']
4673,U004674,535patriciao,Fort Lauderdale,Florida,['H000645']
4674,U004675,Vicki G,Charlotte,UnitedStates,['H000645']
4675,U004676,Hemal G,Houston,UnitedStates,['H000645']
4676,U004677,hjb4971,Holland,Michigan,['H000645']
4677,U004678,Smalls15,East Troy,Wisconsin,['H000645']
4678,U004679,2BoysHockeyMom,Toronto,Canada,['H000645']
4679,U004680,kronoskeeper,Boston,Massachusetts,['H000645']
4680,U004681,ddobson,Oxford,UnitedKingdom,['H000645']
4681,U004682,Dansladen,Dallas,Texas,['H000645']
4682,U004683,alleykats95,Jacksonville,Florida,['H000645']
4683,U004684,celiagallagher,Tavares,Florida,['H000645']
4684,U004685,M H,Fort Worth,Texas,['H000645']
4685,U004686,jameshM633JH,Lake Tahoe,Nevada,['H000645']
4686,U004687,RatDogMomma,Leonardtown,Maryland,['H000645']
4687,U004688,335phillipc,Stuart,Florida,['H000645']
4688,U004689,JohnTSanAntone,San Antonio,Texas,['H000645']
4689,U004690,Woodfield009,London,UnitedKingdom,['H000645']
4690,U004691,Victoria E,montreal,Canada,['H000645']
4691,U004692,Robert A,Bryceville,UnitedStates,['H000645']
4692,U004693,falconsview,Herndon,Virginia,['H000645']
4693,U004694,EquityL,Hartford,Connecticut,['H000645']
4694,U004695,Marchingbug,Orlando,Florida,"['H000645', 'H000930']"
4695,U004696,#1Cubsfan,Davenport,IA,['H000962']
4696,U004697,padrepadre,Gilford,NH,['H000962']
4697,U004698,dreamWayne,Exton,PA,['H000962']
4698,U004699,RBE14059,Elma,NY,['H000962']
4699,U004700,karenaD5996QJ,Colorado Springs,CO,['H000145']
4700,U004701,Stacyabtx,Abilene,TX,['H000854']
4701,U004702,Erica B,San Diego,CA,['H000380']
4702,U004703,fallguy75,Sioux Falls,SD,['H001163']
4703,U004704,Phil N,Evergreen,CO,['H001173']
4704,U004705,Annie4119,Philadelphia,PA,['H000590']
4705,U004706,Molly C,Anchorage,AK,['H000590']
4706,U004707,Kristy L,Milwaukee,WI,['H000590']
4707,U004708,Mermaidindisguise,Hurricane,WV,['H000590']
4708,U004709,clambert8302,Rockwell,NC,['H000176']
4709,U004710,Ruthiepk,Penfield,NY,['H000176']
4710,U004711,Rose E,Katy,TX,['H000176']
4711,U004712,gpseeger,Saline,MI,['H000676']
4712,U004713,MaggieMaude,Mishawaka,IN,['H000676']
4713,U004714,brownco8,Orland Park,IL,['H000676']
4714,U004715,Andrea E,Austin,TX,['H001212']
4715,U004716,Frankie E,Baton Rouge,Louisiana,['H000454']
4716,U004717,Wander15734462357,Atlanta,Georgia,['H000454']
4717,U004718,kandeah,Dallas,Texas,['H000454']
4718,U004719,Frequent G,Sunnyvale,CA,['H000016']
4719,U004720,trishultraveler,San Jose,CA,['H000016']
4720,U004721,pairaducks,San Francisco,California,['H000691']
4721,U004722,ClarkKent007,Ottawa,Canada,['H000691']
4722,U004723,GreatDaneDanmark,Odense,Denmark,['H000691']
4723,U004724,TravelLight_GetLocal,Charleston,SouthCarolina,['H000691']
4724,U004725,Audrey W,Toronto,Canada,['H000691']
4725,U004726,959traceyh,Berkshire,UnitedKingdom,['H000691']
4726,U004727,OsloMark72,Oslo,Norway,['H000691']
4727,U004728,Tamarisk59,Southampton,UnitedKingdom,['H000691']
4728,U004729,Zemin Z,Berkeley,California,['H000691']
4729,U004730,climbandtravel,San Francisco,California,['H000691']
4730,U004731,Frank C,New York City,NewYork,['H000691']
4731,U004732,charlotteb912,Sydney,Australia,['H000691']
4732,U004733,BobLTex,Dallas,Texas,['H000691']
4733,U004734,Nspar,Seattle,Washington,['H000691']
4734,U004735,76Rachel,Machynlleth,UnitedKingdom,['H000691']
4735,U004736,Relax5957,Birmingham,Michigan,['H000691']
4736,U004737,redbirdsf,San Francisco,California,['H000691']
4737,U004738,Hello651,Oslo,Norway,['H000691']
4738,U004739,istanbul_lover123,Boston,Massachusetts,['H000691']
4739,U004740,simah,hollywood,Florida,['H000691']
4740,U004741,Amy S,Decatur,Georgia,['H000691']
4741,U004742,Trevor G,Bologna,Italy,['H000691']
4742,U004743,Pete R,Pittsburgh,Pennsylvania,['H000691']
4743,U004744,jimmyD23,Cambridge,UnitedKingdom,['H000691']
4744,U004745,NickinLA,Los Angeles,California,['H000691']
4745,U004746,JandF022,Colchester,UnitedKingdom,['H000691']
4746,U004747,LMBradford,Hamilton,Canada,['H000691']
4747,U004748,karenandgraham2016,Wilmington,NC,['H000160']
4748,U004749,Jesse R,Houston,Texas,['H000479']
4749,U004750,Stephen M,Concord,California,['H000479']
4750,U004751,Shy2Fly,Belfast,UnitedKingdom,['H001284']
4751,U004752,BurrNJ,Princeton,NJ,['H001038']
4752,U004753,Mizzfitnyc,New York City,NY,['H001038']
4753,U004754,Erika D,Sanford,NorthCarolina,['H000093']
4754,U004755,Tawana L,Charlotte,NC,['H000448']
4755,U004756,SereneBlue,Durham,NC,['H000448']
4756,U004757,jpshepherd,Salisbury,NC,['H000448']
4757,U004758,KLeCates,New York City,NY,['H000550']
4758,U004759,acft5967,Philadelphia,PA,['H000550']
4759,U004760,Just4Wong,Inman,SC,['H001003']
4760,U004761,mtarang0,Vancouver,Washington,['H000393']
4761,U004762,YvonneRNer,Clarkston,MI,['H001250']
4762,U004763,Deborah W,Little Rock,AR,"['H001250', 'H000493']"
4763,U004764,ldybugodsent,Irmo,SC,['H000683']
4764,U004765,Christine C,Saint Louis,MO,['H000546']
4765,U004766,Nicolas H,Springfield,IL,['H000546']
4766,U004767,Stilsam,Antioch,IL,['H000546']
4767,U004768,Ron N,Madison,WI,['H000116']
4768,U004769,go4gal,Inver Grove Heights,MN,['H000116']
4769,U004770,txice,Stinnett,Texas,['H000116']
4770,U004771,Holly V,Concord,NH,['H001247']
4771,U004772,Emma D,Baltimore,MD,['H001247']
4772,U004773,Roger1873LA,Xian,Shaanxi,['H000110']
4773,U004774,green_archer79,Vancouver,Canada,['H000110']
4774,U004775,Radarz,Melbourne,Australia,['H000110']
4775,U004776,2loveN2travel,Calgary,Canada,['H000110']
4776,U004777,Carla G,San Jose,California,['H000110']
4777,U004778,Fdelidude,Bend,Oregon,['H000110']
4778,U004779,VAlovetotravel2,Reston,VA,['H001240']
4779,U004780,Denise B,Chesapeake,VA,"['H001240', 'H000748']"
4780,U004781,Gary U,Ocala,FL,['H001240']
4781,U004782,k9attire,Fort Worth,TX,['H000813']
4782,U004783,CacheCCLady,Cache,OK,['H000813']
4783,U004784,Pal14mlc,Merritt Island,FL,['H000369']
4784,U004785,Motorcyclebuds,Somerset,KY,['H000369']
4785,U004786,Dawn R,Galax,VA,['H000369']
4786,U004787,Andy G,Tucson,AZ,['H000088']
4787,U004788,Sandy N,Seattle,WA,['H000088']
4788,U004789,ShannonLovesMRI,Mount Angel,OR,['H000088']
4789,U004790,PnRoyce,Silver Spring,MD,['H000129']
4790,U004791,Tonya M,Williamstown,NJ,['H000129']
4791,U004792,Kayla L,Forksville,PA,['H000129']
4792,U004793,GRWLR51,Chesapeake Beach,MD,['H000129']
4793,U004794,Snap-onMike1,Chicago,IL,['H000129']
4794,U004795,Jerrylc86,Houston,TX,['H000789']
4795,U004796,Bobby C,New York City,NY,['H000834']
4796,U004797,kloesmomndad,Temecula,CA,['H000834']
4797,U004798,MrsNemoLL,Crandon,WI,['H000188']
4798,U004799,7ContinentsExplored,Eden Prairie,MN,['H000188']
4799,U004800,Stacy Hall M,Chicago,IL,['H000188']
4800,U004801,Oldermuse,Red Bluff,CA,['H000188']
4801,U004802,Waltfr,Waxahachie,TX,['H000188']
4802,U004803,Karla N,Iowa Park,TX,['H000137']
4803,U004804,Spekjr,Tyler,TX,['H000137']
4804,U004805,A320CaptReview,Seattle,WA,['H000819']
4805,U004806,gregv608,Phoenix,AZ,['H000819']
4806,U004807,ksstang,Lawrence,KS,['H000819']
4807,U004808,Reed62,Nashville,TN,['H000894']
4808,U004809,TravelerDave2014,Jefferson City,MO,['H000894']
4809,U004810,L912RWcatherinem,Wilmington,Delaware,['H000874']
4810,U004811,stlgirlinia,Bettendorf,IA,['H000808']
4811,U004812,Clyde M,Broomfield,CO,['H001120']
4812,U004813,VirginiaandItzhak,Baltimore,MD,['H000851']
4813,U004814,Whosonfirst16,Burlington,NC,['H001216']
4814,U004815,tradingp0st,Keytesville,MO,['H000523']
4815,U004816,Cindy Z,New York City,NY,['H000523']
4816,U004817,Michelle K,London,UnitedKingdom,['H000771']
4817,U004818,Iain D,Dundee,UnitedKingdom,['H000771']
4818,U004819,Kelly M,Berkley,Michigan,"['H000771', 'H000781']"
4819,U004820,SuzanneChap,Houston,TX,['H001242']
4820,U004821,53lynnw,North Canton,OH,['H001242']
4821,U004822,lramarsg,Milton,GA,['H000954']
4822,U004823,Power S,Vienna,Austria,['H000949']
4823,U004824,wcr1953,Trappe,Maryland,['H000949']
4824,U004825,Nidas,Richmond,Virginia,['H000949']
4825,U004826,Erin C,Baltimore,Maryland,['H000949']
4826,U004827,Andrew C,Selbyville,DE,['H000685']
4827,U004828,Quest30,Aberdeen,MD,['H000685']
4828,U004829,LAMS7905,Frederick,MD,['H000065']
4829,U004830,Mark W,Reisterstown,MD,"['H000065', 'H000356']"
4830,U004831,Carla W,Monticello,MN,['H001308']
4831,U004832,Anna Susan W,Jackson,Mississippi,['H001296']
4832,U004833,Cheryl E,Woodland Park,CO,['H000353']
4833,U004834,ams713,Columbus,OH,['H001200']
4834,U004835,Kathryn S,Cedar Rapids,Iowa,['H001099']
4835,U004836,Myron B,Bergen,NY,['H000752']
4836,U004837,michael m,Brooklyn,NY,['H000019']
4837,U004838,Jen H,Warwick,NewYork,"['H000019', 'H000091']"
4838,U004839,Steve112975,West Chester,PA,['H000291']
4839,U004840,Traveler19841966,Ravenna,OH,['H001053']
4840,U004841,Terry P,Royal Oak,Michigan,['H001053']
4841,U004842,Cross-Culture-Maven,Buffalo,NY,['H000125']
4842,U004843,MetamoraGirl,Metamora,MI,['H001195']
4843,U004844,terrystickle,Newark,OH,['H001195']
4844,U004845,Jennifer366,Hermon,NY,['H000358']
4845,U004846,votfinoski,Middletown,Connecticut,['H001073']
4846,U004847,Wlknmydog,Syracuse,NewYork,['H001073']
4847,U004848,TimeTravelersWife123,Myrtle Beach,SC,['H000319']
4848,U004849,Ed C,Fort Plain,NY,['H001209']
4849,U004850,Jim A,College Station,TX,['H000843']
4850,U004851,kathy1220,Lufkin,TX,['H000843']
4851,U004852,Lara W,Bakersfield,CA,['H000013']
4852,U004853,Kathy K,Ellisburg,NY,['H000418']
4853,U004854,artemisdance,Jersey City,NJ,['H000418']
4854,U004855,jstiles2016,Newark,NY,['H000418']
4855,U004856,craindedo,Broomfield,CO,['H000417']
4856,U004857,cancemini4,Alexandria,VA,['H000681']
4857,U004858,funpolice83,Richmond,VA,['H000681']
4858,U004859,dcamper2u,Castleton On Hudson,NY,['H000813']
4859,U004860,Jason A,Goffstown,NH,"['H000813', 'H000128']"
4860,U004861,Doodledog33,Texas Gulf Coast,Texas,['H001085']
4861,U004862,Carol V,Turlock,California,['H000181']
4862,U004863,rosek1960,Corinth,NY,['H000935']
4863,U004864,tonofhope,White Plains,NY,['H000717']
4864,U004865,mariemom11,Tampa,Florida,['H001261']
4865,U004866,DiJones36,Southport,UnitedKingdom,['H001261']
4866,U004867,tastecrtic,Cambridge,UnitedKingdom,['H001261']
4867,U004868,CocoLTC,San Francisco,California,['H001261']
4868,U004869,Maureen B,London,UnitedKingdom,['H001261']
4869,U004870,Gloria W,Los Angeles,California,['H001261']
4870,U004871,stef-paris-shanghai,Shanghai Region,China,['H001261']
4871,U004872,Avery N,Queens,NewYork,['H001261']
4872,U004873,Hawaii M,Honolulu,Hawaii,['H001261']
4873,U004874,lisa k,Philadelphia,Pennsylvania,['H001261']
4874,U004875,fmbdcl,Oakland,Maryland,['H001261']
4875,U004876,CLT_Doc,Charlotte,NorthCarolina,['H001261']
4876,U004877,589charleenb,Boston,UnitedStates,['H001261']
4877,U004878,Sjors257,Amsterdam,TheNetherlands,['H001261']
4878,U004879,jenniferaX1458EX,Roanoke,Virginia,['H001261']
4879,U004880,AlvinMonk,New York City,NewYork,['H001261']
4880,U004881,Dany G,Montreal,Canada,['H001261']
4881,U004882,Chalapete,Harrison,NewYork,['H001261']
